ParName   Value   Gradient
ln_rec_devs_RN(1,18)    0.0917913  0.000211621
ln_rec_devs_RN(1,19)    -0.396673 4.46139e-005
ln_rec_devs_RN(1,20)     0.362908 -3.61947e-005
ln_rec_devs_RN(1,21)     -0.61168 -8.45668e-005
ln_rec_devs_RN(1,22)      0.28348 -0.000318781
ln_rec_devs_RN(1,23)     0.114343 -0.000272147
ln_rec_devs_RN(1,24)    -0.761689 -8.26699e-005
ln_rec_devs_RN(1,25)    -0.449792 -0.000111731
ln_rec_devs_RN(1,26)     0.210086 -0.000220556
ln_rec_devs_RN(1,27)     0.199719  -0.00028382
ln_rec_devs_RN(1,28)   -0.0340899 -0.000176183
ln_rec_devs_RN(1,29)    -0.175459  -0.00011883
ln_rec_devs_RN(1,30)    0.0438071 -3.99153e-005
ln_rec_devs_RN(1,31)     0.430316 4.58386e-005
ln_rec_devs_RN(1,32)    -0.384607 6.81346e-005
ln_rec_devs_RN(1,33)   -0.0194927  0.000115475
ln_rec_devs_RN(1,34)      0.98343   0.00016989
ln_rec_devs_RN(1,35)    0.0308541 -2.4045e-005
ln_rec_devs_RN(1,36)     0.534188 -0.000125274
ln_rec_devs_RN(1,37)     0.571197 -0.000163934
ln_rec_devs_RN(1,38)   -0.0685826 -5.50609e-005
ln_rec_devs_RN(1,39)    -0.189769 -2.01581e-005
ln_rec_devs_RN(2,1)    -0.193289 6.20594e-005
ln_rec_devs_RN(2,2)    -0.359652  0.000121919
ln_rec_devs_RN(2,3)   -0.0507184  0.000194839
ln_rec_devs_RN(2,4)     0.505102  0.000355296
ln_rec_devs_RN(2,5)    -0.680027  0.000114115
ln_rec_devs_RN(2,6)    -0.410555  0.000105023
ln_rec_devs_RN(2,7)     0.346067  0.000198921
ln_rec_devs_RN(2,8)     0.304781  0.000180557
ln_rec_devs_RN(2,9)    -0.304505 -9.94792e-007
ln_rec_devs_RN(2,10)    -0.142223 7.42591e-005
ln_rec_devs_RN(2,11)    -0.462986 -3.3678e-006
ln_rec_devs_RN(2,12)     0.591856  0.000116226
ln_rec_devs_RN(2,13)     0.392874    0.0001229
ln_rec_devs_RN(2,14)   -0.0866724  0.000122051
ln_rec_devs_RN(2,15)     0.929925  0.000511678
ln_rec_devs_RN(2,16)    -0.608924 6.26662e-005
ln_rec_devs_RN(2,17)     0.435405  0.000234557
ln_rec_devs_RN(2,18)     0.613508  0.000174577
ln_rec_devs_RN(2,19)     0.153488 -6.65371e-005
ln_rec_devs_RN(2,20)      0.51488 -0.000286892
ln_rec_devs_RN(2,21)     0.453393 -0.000499389
ln_rec_devs_RN(2,22)    -0.163616 -0.000339301
ln_rec_devs_RN(2,23)    0.0438873 -0.000373957
ln_rec_devs_RN(2,24)     0.245485 -0.000300387
ln_rec_devs_RN(2,25)  -0.00621774  -0.00014325
ln_rec_devs_RN(2,26)     0.262912 -0.000204258
ln_rec_devs_RN(2,27)     0.189263 -0.000223778
ln_rec_devs_RN(2,28)     -0.27585 -2.80419e-005
ln_rec_devs_RN(2,29)     0.491165 3.32384e-005
ln_rec_devs_RN(2,30)    -0.234216  0.000170671
ln_rec_devs_RN(2,31)     0.192626  0.000253416
ln_rec_devs_RN(2,32)     0.317096  0.000265521
ln_rec_devs_RN(2,33)     0.438875  0.000150676
ln_rec_devs_RN(2,34)     0.126113 -6.38998e-005
ln_rec_devs_RN(2,35)    -0.164349 -0.000139566
ln_rec_devs_RN(2,36)     0.347247 -0.000262424
ln_rec_devs_RN(2,37)    -0.546718 -4.86433e-005
ln_rec_devs_RN(2,38)   -0.0914465 -9.75247e-005
ln_rec_devs_RN(2,39)   0.00601722 -3.24709e-005
ln_abund_devs(1,1)      1.44807  8.7546e-005
ln_abund_devs(1,2)      1.14987 4.25956e-005
ln_abund_devs(1,3)      1.06096 2.99534e-005
ln_abund_devs(1,4)      1.40391 1.55235e-005
ln_abund_devs(1,5)      0.89842  5.3798e-006
ln_abund_devs(1,6)      0.95681  3.8554e-006
ln_abund_devs(1,7)      0.82549 5.06004e-006
ln_abund_devs(1,8)      1.37661 5.78785e-006
ln_abund_devs(1,9)      1.33072 7.50768e-006
ln_abund_devs(1,10)       0.7512 1.56176e-006
ln_abund_devs(1,11)     0.977817 3.91125e-006
ln_abund_devs(1,12)     0.934482 3.51131e-006
ln_abund_devs(1,13)     0.246259  9.0725e-007
ln_abund_devs(1,14)       1.0399  3.8276e-006
ln_abund_devs(1,15)      1.07176 -4.28557e-007
ln_abund_devs(2,1)     0.393022 2.29842e-005
ln_abund_devs(2,2)     0.900187 1.11648e-005
ln_abund_devs(2,3)     0.911859 -2.64608e-005
ln_abund_devs(2,4)     0.964282 -5.35319e-005
ln_abund_devs(2,5)      1.05798 -5.18367e-005
ln_abund_devs(2,6)     0.982749 -4.36907e-005
ln_abund_devs(2,7)     0.901922 -3.22767e-005
ln_abund_devs(2,8)     0.720275 -2.6324e-005
ln_abund_devs(2,9)     0.798325 -1.99343e-005
ln_abund_devs(2,10)      1.00781 -2.75375e-005
ln_abund_devs(2,11)       1.1333 -1.82702e-005
ln_abund_devs(2,12)      1.37106 -2.11394e-005
ln_abund_devs(2,13)      1.31446 -1.4629e-005
ln_abund_devs(2,14)      1.17856 -1.2521e-005
ln_abund_devs(2,15)       1.2004  1.1302e-005
ln_R_ave(1)      6.37564  0.000462676
ln_R_ave(2)      6.54965  -0.00016491
